Name,Price,Product URL,Image URL,Description
"Buy Krishna Tulsi Plant, Holy Basil, Ocimum tenuiflorum (Black) - Plant online from Nurserylive at lowest price.",Original price ₹ 349 Original price ₹ 349 Original price ₹ 349 Current price ₹ 259 ₹ 259 Current price ₹ 259 | /,https://nurserylive.com/collections/outdoor-plants/products/krishna-tulsi-plant-holy-basil-ocimum-tenuiflorum-black-plant,https://nurserylive.com/cdn/shop/products/nurserylive-plants-krishna-tulsi-plant-holy-basil-ocimum-tenuiflorum-black-plant-16968990425228.jpg?v=1634226020,"Buy Krishna Tulsi Plant, Holy Basil, Ocimum tenuiflorum (Black) - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Krishna Tulsi Plant, Holy Basil, Ocimum tenuiflorum (Black) - Plant
    The Krishna Tulsi Plant, also known as H..."
Buy Mini Succulent Garden Pack online from Nurserylive at lowest price.,Original price ₹ 829 Original price ₹ 829 Original price ₹ 829 Current price ₹ 499 ₹ 499 Current price ₹ 499 | /,https://nurserylive.com/collections/outdoor-plants/products/mini-succulent-garden-pack,https://nurserylive.com/cdn/shop/products/succulents-mix-4-600x600-466057.jpg?v=1685021422,"Buy Mini Succulent Garden Pack and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. Mini Succulent Garden Pack
Transform your space with our Mini Succulent Garden Pack, featuring a delightful collection of 4 any variety beautiful succulents. ..."
"Buy Miniature Rose, Button Rose (Any Color) - Plant online from Nurserylive at lowest price.",Original price ₹ 399 Original price ₹ 399 Original price ₹ 399 Current price ₹ 299 ₹ 299 Current price ₹ 299 | /,https://nurserylive.com/collections/outdoor-plants/products/miniature-rose-button-rose-any-color-plant,https://nurserylive.com/cdn/shop/files/miniature-rose-pink_af4e62e8-27e9-4f8c-98d6-9ce07342ce9d.jpg?v=1752562400,"Buy Miniature Rose, Button Rose (Any Color) - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
Miniature Rose, Button Rose (Any Color) - Plant
The Miniature Rose, also known as the Button Rose, is a charming and compact flowering p..."
Buy Sunflower Miniature - Desi Flower Seeds online from Nurserylive at lowest price.,Original price ₹ 59 Original price ₹ 59 Original price ₹ 59 Current price ₹ 44 ₹ 44 Current price ₹ 44 | /,https://nurserylive.com/products/sunflower-miniature-seeds#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/nurserylive-seeds-sunflower-miniature-desi-flower-seeds-16969358114956.jpg?v=1634204989,"Buy Sunflower Miniature - Desi Flower Seeds and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Sunflower Miniature - Desi Flower Seeds
    Bring a burst of sunshine to your garden with our Sunflower Miniature - Desi Flower Seeds. These..."
Buy Top 5 Plants for Decoration on Auspicious Occasion online from Nurserylive at lowest price.,"Original price ₹ 1,765 Original price ₹ 1,765 Original price ₹ 1,765 Current price ₹ 1,236 ₹ 1,236 Current price ₹ 1,236 | /",https://nurserylive.com/collections/outdoor-plants/products/top-5-plants-for-decoration-on-auspicious-occasion,https://nurserylive.com/cdn/shop/files/nurserylive-combo-packs-plants-top-5-plants-for-decoration-on-auspicious-occasion.jpg?v=1753376824,Buy Top 5 Plants for Decoration on Auspicious Occasion and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices.     Top 5 Plants for Decoration on Auspicious Occasions    Transform your space into a serene sanctuary with our carefully curated col...
"Buy Air Plant, Tillandsia ionantha Guatemala (Medium) - Plant online from Nurserylive at lowest price.",Original price ₹ 439 Original price ₹ 439 Original price ₹ 439 Current price ₹ 359 ₹ 359 Current price ₹ 359 | /,https://nurserylive.com/products/air-plant-tillandsia-ionantha-guatemala-medium-plant#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/nurserylive-g-plants-air-plant-tillandsia-ionantha-guatemala-medium-plant.jpg?v=1637660144,"Buy Air Plant, Tillandsia ionantha Guatemala (Medium) - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Air Plant, Tillandsia ionantha Guatemala (Medium)
    The Tillandsia ionantha Guatemala, commonly known as the Air Plant, ..."
"Buy Money Plant, Scindapsus ( Pack of 3) - Plant online from Nurserylive at lowest price.",Original price ₹ 947 Original price ₹ 947 Original price ₹ 947 Current price ₹ 758 ₹ 758 Current price ₹ 758 | /,https://nurserylive.com/collections/outdoor-plants/products/money-plant-scindapsus-pack-of-3-plant,https://nurserylive.com/cdn/shop/files/predict-3dfb876f-1478-4d4e-96dc-34c04c771ced-1.webp?v=1763573030,"Buy Money Plant, Scindapsus ( Pack of 3) - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
Money Plant, Scindapsus (Pack of 3) - Plant
Transform your indoor space with our Money Plant, Scindapsus pack, featuring three stunning var..."
Buy Set of 2 Ranjai Plants online from Nurserylive at lowest price.,Original price ₹ 664 Original price ₹ 664 Original price ₹ 664 Current price ₹ 459 ₹ 459 Current price ₹ 459 | /,https://nurserylive.com/products/set-of-2-small-ranjai-plants#judgeme_product_reviews,https://nurserylive.com/cdn/shop/files/nurserylive-set-of-2-small-ran-jai-plants.jpg?v=1685711373,"Buy Set of 2 Ranjai Plants and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Set of 2 Ranjai Plants - Clematis heynei
    Transform your garden or indoor space with our exquisite Set of 2 Ranjai Plants (Clematis heynei). Known for the..."
Buy Vermicompost - 1 kg (Set of 2) online from Nurserylive at lowest price.,Original price ₹ 200 Original price ₹ 200 Original price ₹ 200 Current price ₹ 179 ₹ 179 Current price ₹ 179 | /,https://nurserylive.com/products/vermicompost-1-kg-for-garden#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/nurserylive-soil-and-fertilizers-vermicompost-1-kg-set-of-2-995020.jpg?v=1680589608,"Buy Vermicompost - 1 kg (Set of 2) and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Vermicompost - 1 kg (Set of 2)
    Enhance your gardening experience with our premium Vermicompost, available in a convenient set of two 1 kg bags. T..."
Buy Set of 4 Evergreen Air Purifier Plant Pack online from Nurserylive at lowest price.,"Original price ₹ 1,296 Original price ₹ 1,296 Original price ₹ 1,296 Current price ₹ 972 ₹ 972 Current price ₹ 972 | /",https://nurserylive.com/collections/outdoor-plants/products/set-of-4-evergreen-air-purifier-plant-pack,https://nurserylive.com/cdn/shop/files/set-of-4-evergreen-air-purifier-plant-pack-1-758100.jpg?v=1752055744,"Buy Set of 4 Evergreen Air Purifier Plant Pack and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices.     Set of 4 Evergreen Air Purifier Plant Pack    Transform your indoor space into a lush, green oasis with our Set of 4 Evergreen Air Purifie..."
"Buy Bush Allamanda, Allamanda cathartica (Yellow) - Plant online from Nurserylive at lowest price.",Original price ₹ 399 Original price ₹ 399 Original price ₹ 399 Current price ₹ 299 ₹ 299 Current price ₹ 299 | /,https://nurserylive.com/products/bush-allamanda-allamanda-cathartica-yellow-plant#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/nurserylive-plants-bush-allamanda-allamanda-cathartica-yellow-plant-16968668610700.jpg?v=1634215126,"Buy Bush Allamanda, Allamanda cathartica (Yellow) - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Bush Allamanda, Allamanda cathartica (Yellow) - Plant
    The Bush Allamanda, scientifically known as Allamanda cathartica, is..."
Buy Top 5 Easiest to Grow Plants online from Nurserylive at lowest price.,"Original price ₹ 1,507 Original price ₹ 1,507 Original price ₹ 1,507 Current price ₹ 1,130 ₹ 1,130 Current price ₹ 1,130 | /",https://nurserylive.com/collections/outdoor-plants/products/top-5-easiest-to-grow-plants,https://nurserylive.com/cdn/shop/files/temp_JTmS3q7.jpg?v=1756392038,"Buy Top 5 Easiest to Grow Plants and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
Top 5 Easiest to Grow Plants
Transform your living space into a lush oasis with our curated selection of the Top 5 Easiest to Grow Plants. Perfect for begi..."
Buy 5 Best Indoor Plants Pack online from Nurserylive at lowest price.,"Original price ₹ 1,905 Original price ₹ 1,905 Original price ₹ 1,905 Current price ₹ 1,334 ₹ 1,334 Current price ₹ 1,334 | /",https://nurserylive.com/collections/outdoor-plants/products/5-best-indoor-plants-pack,https://nurserylive.com/cdn/shop/files/ChatGPTImageJul19_2025_05_09_54PM.jpg?v=1753045482,"Buy 5 Best Indoor Plants Pack and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
5 Best Indoor Plants Pack
Transform your living space into a lush oasis with our '5 Best Indoor Plants Pack.' This carefully curated collection features five ..."
"Buy Citronella, Odomas - Plant online from Nurserylive at lowest price.",Original price ₹ 298 Original price ₹ 298 Original price ₹ 298 Current price ₹ 259 ₹ 259 Current price ₹ 259 | /,https://nurserylive.com/collections/outdoor-plants/products/citronella-odomas-plant,https://nurserylive.com/cdn/shop/products/nurserylive-g-plants-citronella-odomas-plant-in-grower-round-black-pot-819019.jpg?v=1679749533,"Buy Citronella, Odomas - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Citronella, Odomas - Plant
    The Citronella plant, scientifically known as Cymbopogon nardus, is a tropical grass renowned for its aromatic leaves and ..."
Buy Top 3 Mosquito Repellent Plants online from Nurserylive at lowest price.,"Original price ₹ 1,225 Original price ₹ 1,225 Original price ₹ 1,225 Current price ₹ 980 ₹ 980 Current price ₹ 980 | /",https://nurserylive.com/products/top-3-mosquito-repellent-plants#judgeme_product_reviews,https://nurserylive.com/cdn/shop/files/predict-6160b13a-4e73-458b-8995-74350c1173ef-1.webp?v=1763573021,Buy Top 3 Mosquito Repellent Plants and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices.     Top 3 Mosquito Repellent Plants    Transform your garden into a natural mosquito-repelling oasis with our Top 3 Mosquito Repellent Plants. This uniqu...
Buy Best 6 Plants for Perfect Indoor Garden online from Nurserylive at lowest price.,"Original price ₹ 1,739 Original price ₹ 1,739 Original price ₹ 1,739 Current price ₹ 1,130 ₹ 1,130 Current price ₹ 1,130 | /",https://nurserylive.com/collections/outdoor-plants/products/best-6-plants-for-perfect-indoor-garden,https://nurserylive.com/cdn/shop/files/nurserylive-g-best-6-plants-for-perfect-indoor-garden-399356.jpg?v=1752564579,Buy Best 6 Plants for Perfect Indoor Garden and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices.     Best 6 Plants for Perfect Indoor Garden    Transform your living space into a lush oasis with our curated collection of the Best 6 Plants for...
"Buy Jasminum sambac, Mogra, Arabian Jasmine - Plant online from Nurserylive at lowest price.",Original price ₹ 399 Original price ₹ 399 Original price ₹ 399 Current price ₹ 299 ₹ 299 Current price ₹ 299 | /,https://nurserylive.com/collections/outdoor-plants/products/jasminum-sambac-mogra-plant,https://nurserylive.com/cdn/shop/products/nurserylive-g-jasminum-sambac-mogra-arabian-jasmine.jpg?v=1634222612,"Buy Jasminum sambac, Mogra, Arabian Jasmine - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Jasminum sambac, Mogra, Arabian Jasmine - Plant
    Jasminum sambac, commonly known as Mogra or Arabian Jasmine, is a fragrant flowe..."
Buy 5 Best Fragrant Plants online from Nurserylive at lowest price.,"Original price ₹ 2,142 Original price ₹ 2,142 Original price ₹ 2,142 Current price ₹ 1,499 ₹ 1,499 Current price ₹ 1,499 | /",https://nurserylive.com/collections/outdoor-plants/products/5-best-fragrant-plants,https://nurserylive.com/cdn/shop/files/nurserylive-combo-packs-plants-5-best-fragrant-plants-16968509653132.jpg?v=1752425892,"Buy 5 Best Fragrant Plants and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
5 Best Fragrant Plants
Transform your garden or indoor space into a fragrant paradise with our curated selection of the 5 Best Fragrant Plants. This unique colle..."
"Buy Aquarium Pebbles (Mix Color, Small) - 1 kg online from Nurserylive at lowest price.",Original price ₹ 199 Original price ₹ 199 Original price ₹ 199 Current price ₹ 129 ₹ 129 Current price ₹ 129 | /,https://nurserylive.com/products/solid-aquarium-pebbles-mix-colors#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/nurserylive-pebbles-aquarium-pebbles-mix-color-small-1-kg-16969333080204.jpg?v=1634213479,"Buy Aquarium Pebbles (Mix Color, Small) - 1 kg and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Aquarium Pebbles (Mix Color, Small) - 1 kg
    Transform your aquarium into a vibrant underwater paradise with our Aquarium Pebbles (Mix ..."
"Buy Kapoor Tulsi Plant, Blue Basil, Ocimum kilimandscharicum (Green) - Plant online from Nurserylive at lowest price.",Original price ₹ 349 Original price ₹ 349 Original price ₹ 349 Current price ₹ 249 ₹ 249 Current price ₹ 249 | /,https://nurserylive.com/products/kapoor-tulsi-plant-blue-basil-ocimum-kilimandscharicum-green-plant#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/nurserylive-kapoor-tulsi-plant-blue-basil-ocimum-kilimandscharicum-green-plant.jpg?v=1634222980,"Buy Kapoor Tulsi Plant, Blue Basil, Ocimum kilimandscharicum (Green) - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Kapoor Tulsi Plant, Blue Basil, Ocimum kilimandscharicum (Green)
    The Kapoor Tulsi Plant, also known as ..."
Buy Top 5 Easiest to Grow Plants online from Nurserylive at lowest price.,"Original price ₹ 1,507 Original price ₹ 1,507 Original price ₹ 1,507 Current price ₹ 1,130 ₹ 1,130 Current price ₹ 1,130 | /",https://nurserylive.com/products/top-5-easiest-to-grow-plants#judgeme_product_reviews,https://nurserylive.com/cdn/shop/files/temp_JTmS3q7.jpg?v=1756392038,"Buy Top 5 Easiest to Grow Plants and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
Top 5 Easiest to Grow Plants
Transform your living space into a lush oasis with our curated selection of the Top 5 Easiest to Grow Plants. Perfect for begi..."
Buy Set of 2 Bonsai Looking Grafted Adeniums online from Nurserylive at lowest price.,Original price ₹ 998 Original price ₹ 998 Original price ₹ 998 Current price ₹ 759 ₹ 759 Current price ₹ 759 | /,https://nurserylive.com/products/set-of-2-bonsai-looking-grafted-adeniums#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/set-of-2-bonsai-looking-grafted-adeniums-3-319479.jpg?v=1680589599,"Buy Set of 2 Bonsai Looking Grafted Adeniums and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Set of 2 Bonsai Looking Grafted Adeniums
    Transform your indoor or outdoor space with our exquisite Set of 2 Bonsai Looking Grafted Aden..."
"Buy Jasminum sambac, Mogra, Arabian Jasmine - Plant online from Nurserylive at lowest price.",Original price ₹ 399 Original price ₹ 399 Original price ₹ 399 Current price ₹ 299 ₹ 299 Current price ₹ 299 | /,https://nurserylive.com/products/jasminum-sambac-mogra-plant#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/nurserylive-g-jasminum-sambac-mogra-arabian-jasmine.jpg?v=1634222612,"Buy Jasminum sambac, Mogra, Arabian Jasmine - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Jasminum sambac, Mogra, Arabian Jasmine - Plant
    Jasminum sambac, commonly known as Mogra or Arabian Jasmine, is a fragrant flowe..."
Buy Top 3 Mosquito Repellent Plants online from Nurserylive at lowest price.,"Original price ₹ 1,225 Original price ₹ 1,225 Original price ₹ 1,225 Current price ₹ 980 ₹ 980 Current price ₹ 980 | /",https://nurserylive.com/collections/outdoor-plants/products/top-3-mosquito-repellent-plants,https://nurserylive.com/cdn/shop/files/predict-6160b13a-4e73-458b-8995-74350c1173ef-1.webp?v=1763573021,Buy Top 3 Mosquito Repellent Plants and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices.     Top 3 Mosquito Repellent Plants    Transform your garden into a natural mosquito-repelling oasis with our Top 3 Mosquito Repellent Plants. This uniqu...
"Buy Damascus Rose, Scented Rose (Any Color) - Plant online from Nurserylive at lowest price.",Original price ₹ 399 Original price ₹ 399 Original price ₹ 399 Current price ₹ 299 ₹ 299 Current price ₹ 299 | /,https://nurserylive.com/collections/outdoor-plants/products/damascus-rose-scented-rose-any-color-plant,https://nurserylive.com/cdn/shop/products/nurserylive-damascus-rose-scented-rose-any-color-plant.jpg?v=1634217615,"Buy Damascus Rose, Scented Rose (Any Color) - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Damascus Rose, Scented Rose (Any Color) - Plant
    The Damascus Rose, also known as Rosa damascena, is a timeless symbol of beauty ..."
Buy Coleus (Pink) - Plant online from Nurserylive at lowest price.,Original price ₹ 299 Original price ₹ 299 Original price ₹ 299 Current price ₹ 249 ₹ 249 Current price ₹ 249 | /,https://nurserylive.com/products/coleus-pink-plant#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/nurserylive-coleus-pink-plant_43a956c2-70f9-4b8e-b3e6-d2770ad96eac-952604.jpg?v=1687591978,"Buy Coleus (Pink) - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Coleus (Pink) - Plant
    The Coleus (Pink) plant, scientifically known as Plectranthus scutellarioides, is a vibrant and eye-catching addition to any garden ..."
Buy Top 5 Shade Tolerant Indoor Plants for Home online from Nurserylive at lowest price.,"Original price ₹ 1,837 Original price ₹ 1,837 Original price ₹ 1,837 Current price ₹ 1,349 ₹ 1,349 Current price ₹ 1,349 | /",https://nurserylive.com/collections/outdoor-plants/products/top-5-shade-tolerant-indoor-plants-for-home,https://nurserylive.com/cdn/shop/files/ChatGPTImageJul24_2025_10_02_11PM.jpg?v=1753508812,Buy Top 5 Shade Tolerant Indoor Plants for Home and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices.     Top 5 Shade Tolerant Indoor Plants for Home    Transform your living space into a lush oasis with our curated selection of the Top 5 Shad...
Buy Set of 2 Bonsai Looking Grafted Adeniums online from Nurserylive at lowest price.,Original price ₹ 998 Original price ₹ 998 Original price ₹ 998 Current price ₹ 759 ₹ 759 Current price ₹ 759 | /,https://nurserylive.com/collections/outdoor-plants/products/set-of-2-bonsai-looking-grafted-adeniums,https://nurserylive.com/cdn/shop/products/set-of-2-bonsai-looking-grafted-adeniums-3-319479.jpg?v=1680589599,"Buy Set of 2 Bonsai Looking Grafted Adeniums and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Set of 2 Bonsai Looking Grafted Adeniums
    Transform your indoor or outdoor space with our exquisite Set of 2 Bonsai Looking Grafted Aden..."
