Name,Price,Product URL,Image URL,Description
Buy 6 inch (15 cm) Grower Round Plastic Pot (Black) (set of 6) online from Nurserylive at lowest price.,Original price ₹ 299 Original price ₹ 299 Original price ₹ 299 Current price ₹ 259 ₹ 259 Current price ₹ 259 | /,https://nurserylive.com/collections/planters/products/6-round-plastic-pot-black-pack-of-three,https://nurserylive.com/cdn/shop/products/nurserylive-planters-6-inch-15-cm-grower-round-plastic-pot-black-16968523120780.jpg?v=1634210670,"Buy 6 inch (15 cm) Grower Round Plastic Pot (Black) (set of 6) and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    6 Inch (15 cm) Grower Round Plastic Pot (Black) - Set of 6
    Elevate your gardening experience with our 6 inch (15 cm) ..."
Buy Coleus (Pink) - Plant online from Nurserylive at lowest price.,Original price ₹ 299 Original price ₹ 299 Original price ₹ 299 Current price ₹ 249 ₹ 249 Current price ₹ 249 | /,https://nurserylive.com/products/coleus-pink-plant#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/nurserylive-coleus-pink-plant_43a956c2-70f9-4b8e-b3e6-d2770ad96eac-952604.jpg?v=1687591978,"Buy Coleus (Pink) - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Coleus (Pink) - Plant
    The Coleus (Pink) plant, scientifically known as Plectranthus scutellarioides, is a vibrant and eye-catching addition to any garden ..."
Buy 6.6 inch (17 cm) Tulsi Vrindavan Matt Finish Rectangle Ceramic Pot (Light Brown) online from Nurserylive at lowest price.,Original price ₹ 624 Original price ₹ 624 Original price ₹ 624 Current price ₹ 499 ₹ 499 Current price ₹ 499 | /,https://nurserylive.com/collections/planters/products/6-6-inch-tulsi-vrindavan-matt-finish-rectangle-ceramic-pot-light-brown,https://nurserylive.com/cdn/shop/products/nurserylive-planters-6-6-inch-17-cm-tulsi-vrindavan-matt-finish-rectangle-ceramic-pot-light-brown-16968519417996.jpg?v=1634209986,"Buy 6.6 inch (17 cm) Tulsi Vrindavan Matt Finish Rectangle Ceramic Pot (Light Brown) and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    6.6 inch (17 cm) Tulsi Vrindavan Matt Finish Rectangle Ceramic Pot (Light Brown)
    Enhance your h..."
Buy 18 inch (46 cm) Rectangle Grow Bag (Green) (set of 5) online from Nurserylive at lowest price.,Original price ₹ 899 Original price ₹ 899 Original price ₹ 899 Current price ₹ 859 ₹ 859 Current price ₹ 859 | /,https://nurserylive.com/collections/planters/products/18-inch-rectangle-grow-bag-green,https://nurserylive.com/cdn/shop/products/nurserylive-planters-18-inch-46-cm-rectangle-grow-bag-green-16968438939788.jpg?v=1634207009,"Buy 18 inch (46 cm) Rectangle Grow Bag (Green) (set of 5) and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    18 Inch (46 cm) Rectangle Grow Bag (Green) - Set of 5
    Transform your gardening experience with our 18-inch (46 cm) Rectang..."
Buy 5 Best Fragrant Plants online from Nurserylive at lowest price.,"Original price ₹ 2,142 Original price ₹ 2,142 Original price ₹ 2,142 Current price ₹ 1,499 ₹ 1,499 Current price ₹ 1,499 | /",https://nurserylive.com/collections/planters/products/5-best-fragrant-plants,https://nurserylive.com/cdn/shop/files/nurserylive-combo-packs-plants-5-best-fragrant-plants-16968509653132.jpg?v=1752425892,"Buy 5 Best Fragrant Plants and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
5 Best Fragrant Plants
Transform your garden or indoor space into a fragrant paradise with our curated selection of the 5 Best Fragrant Plants. This unique colle..."
"Buy Super Marble Pebbles (White, Small, Polished) - 1 kg online from Nurserylive at lowest price.",Original price ₹ 249 Original price ₹ 249 Original price ₹ 249 Current price ₹ 199 ₹ 199 Current price ₹ 199 | /,https://nurserylive.com/products/super-marble-pebbles-small-white#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/nurserylive-pebbles-super-marble-pebbles-white-small-polished-1-kg-16969360015500.jpg?v=1634229532,"Buy Super Marble Pebbles (White, Small, Polished) - 1 kg and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Super Marble Pebbles (White, Small, Polished) - 1 kg
    Transform your space with our Super Marble Pebbles, a stunning collect..."
Buy 6.7 inch (17 cm) Square Plastic Planter with Rounded Edges (White) (set of 3) online from Nurserylive at lowest price.,Original price ₹ 499 Original price ₹ 499 Original price ₹ 499 Current price ₹ 469 ₹ 469 Current price ₹ 469 | /,https://nurserylive.com/collections/planters/products/6-7-inch-square-plastic-planter-with-rounded-edges-white,https://nurserylive.com/cdn/shop/products/nurserylive-g-6-7-inch-17-cm-square-plastic-planter-with-rounded-edges-white-set-of-3.jpg?v=1634210023,"Buy 6.7 inch (17 cm) Square Plastic Planter with Rounded Edges (White) (set of 3) and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    6.7 Inch (17 cm) Square Plastic Planter with Rounded Edges (White) - Set of 3
    Elevate your indoor ..."
Buy 5 Best Indoor Plants Pack online from Nurserylive at lowest price.,"Original price ₹ 1,905 Original price ₹ 1,905 Original price ₹ 1,905 Current price ₹ 1,334 ₹ 1,334 Current price ₹ 1,334 | /",https://nurserylive.com/collections/planters/products/5-best-indoor-plants-pack,https://nurserylive.com/cdn/shop/files/ChatGPTImageJul19_2025_05_09_54PM.jpg?v=1753045482,"Buy 5 Best Indoor Plants Pack and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
5 Best Indoor Plants Pack
Transform your living space into a lush oasis with our '5 Best Indoor Plants Pack.' This carefully curated collection features five ..."
Buy 4.5 inch (11 cm) Ronda No. 1110 Round Plastic Planter online from Nurserylive at lowest price.,Original price ₹ 299 Original price ₹ 259 Original price ₹ 299 Current price ₹ 259 ₹ 259 Current price ₹ 259 | /,https://nurserylive.com/collections/planters/products/4-5-inch-11-cm-ronda-no-1110-round-plastic-planter,https://nurserylive.com/cdn/shop/products/nurserylive-4-5-inch-11-cm-ronda-no-1110-round-plastic-planter-set-of-6-white.jpg?v=1687863829,"Buy 4.5 inch (11 cm) Ronda No. 1110 Round Plastic Planter and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    4.5 inch (11 cm) Ronda No. 1110 Round Plastic Planter
    The Ronda No. 1110 Round Plastic Planter is the perfect blend of sty..."
"Buy Bush Allamanda, Allamanda cathartica (Yellow) - Plant online from Nurserylive at lowest price.",Original price ₹ 399 Original price ₹ 399 Original price ₹ 399 Current price ₹ 299 ₹ 299 Current price ₹ 299 | /,https://nurserylive.com/products/bush-allamanda-allamanda-cathartica-yellow-plant#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/nurserylive-plants-bush-allamanda-allamanda-cathartica-yellow-plant-16968668610700.jpg?v=1634215126,"Buy Bush Allamanda, Allamanda cathartica (Yellow) - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Bush Allamanda, Allamanda cathartica (Yellow) - Plant
    The Bush Allamanda, scientifically known as Allamanda cathartica, is..."
"Buy Pomegranate, Annar, Anar - Plant online from Nurserylive at lowest price.",Original price ₹ 439 Original price ₹ 439 Original price ₹ 439 Current price ₹ 359 ₹ 359 Current price ₹ 359 | /,https://nurserylive.com/products/pomegranate-annar-anar-plant#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/nurserylive-pomegranate-annar-anar-grafted-plant-368942.jpg?v=1679750942,"Buy Pomegranate, Annar, Anar - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Pomegranate Plant (Punica granatum)
    The Pomegranate, known scientifically as Punica granatum, is a deciduous shrub or small tree that produces ..."
Buy 5.1 inch (13 cm) Round Plastic Thermoform Pot (Mix Color) - Pack of 20 online from Nurserylive at lowest price.,Original price ₹ 349 Original price ₹ 349 Original price ₹ 349 Current price ₹ 299 ₹ 299 Current price ₹ 299 | /,https://nurserylive.com/collections/planters/products/5-1-inch-13-cm-round-plastic-thermoform-pot-mix-color-pack-of-20,https://nurserylive.com/cdn/shop/products/nurserylive-combo-packs-pots-5-1-inch-13-cm-round-thermoform-pot-mix-color-pack-of-twenty-16968498217100.jpg?v=1634209367,"Buy 5.1 inch (13 cm) Round Plastic Thermoform Pot (Mix Color) - Pack of 20 and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    5.1 Inch (13 cm) Round Plastic Thermoform Pot (Mix Color) - Pack of 20
    Elevate your gardening experience ..."
Buy Set of 4 Evergreen Air Purifier Plant Pack online from Nurserylive at lowest price.,"Original price ₹ 1,296 Original price ₹ 1,296 Original price ₹ 1,296 Current price ₹ 972 ₹ 972 Current price ₹ 972 | /",https://nurserylive.com/collections/planters/products/set-of-4-evergreen-air-purifier-plant-pack,https://nurserylive.com/cdn/shop/files/set-of-4-evergreen-air-purifier-plant-pack-1-758100.jpg?v=1752055744,"Buy Set of 4 Evergreen Air Purifier Plant Pack and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices.     Set of 4 Evergreen Air Purifier Plant Pack    Transform your indoor space into a lush, green oasis with our Set of 4 Evergreen Air Purifie..."
"Buy Plastic Germination Tray (70 Cells, Round) (set of 5) online from Nurserylive at lowest price.",Original price ₹ 449 Original price ₹ 449 Original price ₹ 449 Current price ₹ 379 ₹ 379 Current price ₹ 379 | /,https://nurserylive.com/collections/planters/products/plastic-germination-tray-70-cells-round-set-of-5,https://nurserylive.com/cdn/shop/products/nurserylive-planters-germination-tray-70-cells-round-pack-of-5-16968878358668.png?v=1601351589,"Buy Plastic Germination Tray (70 Cells, Round) (set of 5) and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Plastic Germination Tray (70 Cells, Round) - Set of 5
    Kickstart your gardening journey with our Plastic Germination Tray f..."
Buy Set of 2 Ranjai Plants online from Nurserylive at lowest price.,Original price ₹ 664 Original price ₹ 664 Original price ₹ 664 Current price ₹ 459 ₹ 459 Current price ₹ 459 | /,https://nurserylive.com/products/set-of-2-small-ranjai-plants#judgeme_product_reviews,https://nurserylive.com/cdn/shop/files/nurserylive-set-of-2-small-ran-jai-plants.jpg?v=1685711373,"Buy Set of 2 Ranjai Plants and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Set of 2 Ranjai Plants - Clematis heynei
    Transform your garden or indoor space with our exquisite Set of 2 Ranjai Plants (Clematis heynei). Known for the..."
Buy Top 3 Mosquito Repellent Plants online from Nurserylive at lowest price.,"Original price ₹ 1,225 Original price ₹ 1,225 Original price ₹ 1,225 Current price ₹ 980 ₹ 980 Current price ₹ 980 | /",https://nurserylive.com/products/top-3-mosquito-repellent-plants#judgeme_product_reviews,https://nurserylive.com/cdn/shop/files/predict-6160b13a-4e73-458b-8995-74350c1173ef-1.webp?v=1763573021,Buy Top 3 Mosquito Repellent Plants and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices.     Top 3 Mosquito Repellent Plants    Transform your garden into a natural mosquito-repelling oasis with our Top 3 Mosquito Repellent Plants. This uniqu...
Buy 4 inch (10 cm) Square glass vase (8 inch (20 cm) ht) online from Nurserylive at lowest price.,Original price ₹ 305 Original price ₹ 305 Original price ₹ 305 Current price ₹ 259 ₹ 259 Current price ₹ 259 | /,https://nurserylive.com/collections/planters/products/4-inch-square-glass-vase-8-inch-ht,https://nurserylive.com/cdn/shop/products/nurserylive-planters-4-inch-10-cm-square-glass-vase-8-inch-20-cm-ht-16968493138060.jpg?v=1634208325,"Buy 4 inch (10 cm) Square glass vase (8 inch (20 cm) ht) and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    4 Inch (10 cm) Square Glass Vase (8 Inch (20 cm) Height)
    This elegant 4-inch square glass vase stands at a height of 8 inch..."
Buy 4 Inch (10 cm) Square Glass Vase online from Nurserylive at lowest price.,Original price ₹ 249 Original price ₹ 249 Original price ₹ 249 Current price ₹ 199 ₹ 199 Current price ₹ 199 | /,https://nurserylive.com/collections/planters/products/4-inch-square-glass-vase,https://nurserylive.com/cdn/shop/products/nurserylive-planters-4-inch-10-cm-square-glass-vase-16968493039756.jpg?v=1634208315,"Buy 4 Inch (10 cm) Square Glass Vase and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    4 Inch (10 cm) Square Glass Vase
    Elevate your home decor with our stunning 4 Inch (10 cm) Square Glass Vase. Crafted from high-quality, crystal..."
Buy Sunflower Miniature - Desi Flower Seeds online from Nurserylive at lowest price.,Original price ₹ 59 Original price ₹ 59 Original price ₹ 59 Current price ₹ 44 ₹ 44 Current price ₹ 44 | /,https://nurserylive.com/products/sunflower-miniature-seeds#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/nurserylive-seeds-sunflower-miniature-desi-flower-seeds-16969358114956.jpg?v=1634204989,"Buy Sunflower Miniature - Desi Flower Seeds and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Sunflower Miniature - Desi Flower Seeds
    Bring a burst of sunshine to your garden with our Sunflower Miniature - Desi Flower Seeds. These..."
Buy 9.8 inch (25 cm) Embossed Marble Finish Oval Ceramic Pot (White) (set of 2) online from Nurserylive at lowest price.,"Original price ₹ 1,124 Original price ₹ 1,124 Original price ₹ 1,124 Current price ₹ 899 ₹ 899 Current price ₹ 899 | /",https://nurserylive.com/collections/planters/products/9-8-inch-embossed-marble-finish-oval-ceramic-pot-white,https://nurserylive.com/cdn/shop/products/nurserylive-planters-9-8-inch-25-cm-embossed-marble-finish-oval-ceramic-pot-white-16968539930764.jpg?v=1634211139,"Buy 9.8 inch (25 cm) Embossed Marble Finish Oval Ceramic Pot (White) (set of 2) and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    9.8 inch (25 cm) Embossed Marble Finish Oval Ceramic Pot (White) - Set of 2
    Elevate your home decor ..."
Buy Warli Painting Ceramic Pots - Pack of 3 online from Nurserylive at lowest price.,"Original price ₹ 1,199 Original price ₹ 1,199 Original price ₹ 1,199 Current price ₹ 1,059 ₹ 1,059 Current price ₹ 1,059 | /",https://nurserylive.com/collections/planters/products/warli-painting-ceramic-pots-pack-of-3,https://nurserylive.com/cdn/shop/products/nurserylive-combo-packs-pots-warli-painting-ceramic-pots-pack-of-three-16969423192204.jpg?v=1634230941,"Buy Warli Painting Ceramic Pots - Pack of 3 and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Warli Painting Ceramic Pots - Pack of 3
    Elevate your home decor with our exquisite 'Warli Painting Ceramic Pots - Pack of 3'. Each pot f..."
Buy 2 inch (5 cm) Square Glass Vase (9 inch (23 cm) Height) online from Nurserylive at lowest price.,Original price ₹ 249 Original price ₹ 249 Original price ₹ 249 Current price ₹ 199 ₹ 199 Current price ₹ 199 | /,https://nurserylive.com/collections/planters/products/2-inch-square-glass-vase-9-inch-height,https://nurserylive.com/cdn/shop/products/nurserylive-planters-2-inch-5-cm-square-glass-vase-9-inch-23-cm-height-16968447295628.jpg?v=1634207062,"Buy 2 inch (5 cm) Square Glass Vase (9 inch (23 cm) Height) and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    2 Inch (5 cm) Square Glass Vase - 9 Inch (23 cm) Height
    This elegant 2-inch square glass vase stands at a striking 9 inc..."
Buy 5.7 inch (14 cm) Ronda No. 14.5 Round Plastic Planter (Mix Color) - Pack of 6 online from Nurserylive at lowest price.,Original price ₹ 649 Original price ₹ 649 Original price ₹ 649 Current price ₹ 559 ₹ 559 Current price ₹ 559 | /,https://nurserylive.com/collections/planters/products/5-7-inch-14-cm-ronda-no-14-5-round-plastic-planter-mix-color-pack-of-6,https://nurserylive.com/cdn/shop/products/nurserylive-combo-packs-pots-5-7-inch-14-cm-ronda-no-14-5-round-plastic-planter-mix-color-pack-of-six-16968507490444.jpg?v=1634209711,"Buy 5.7 inch (14 cm) Ronda No. 14.5 Round Plastic Planter (Mix Color) - Pack of 6 and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    5.7 inch (14 cm) Ronda No. 14.5 Round Plastic Planter (Mix Color) - Pack of 6
    Elevate your gardeni..."
Buy Top 4 Die Hard Succulents Pack online from Nurserylive at lowest price.,"Original price ₹ 1,014 Original price ₹ 1,014 Original price ₹ 1,014 Current price ₹ 559 ₹ 559 Current price ₹ 559 | /",https://nurserylive.com/collections/planters/products/top-4-die-hard-succulents-pack,https://nurserylive.com/cdn/shop/products/nurserylive-g-top-4-die-hard-succulents-pack-980804.jpg?v=1679751768,"Buy Top 4 Die Hard Succulents Pack and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Top 4 Die Hard Succulents Pack
    Transform your indoor or outdoor space with our Top 4 Die Hard Succulents Pack, featuring a curated selection of r..."
"Buy Plastic Germination Tray (102 Cells, Round) (set of 5) online from Nurserylive at lowest price.",Original price ₹ 319 Original price ₹ 319 ₹ 379 ₹ 379 Current price ₹ 379 | /,https://nurserylive.com/collections/planters/products/plastic-germination-tray-102-cells-round-set-of-5,https://nurserylive.com/cdn/shop/products/nurserylive-planters-germination-tray-104-cells-round-16968877965452.jpg?v=1634226285,"Buy Plastic Germination Tray (102 Cells, Round) (set of 5) and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Plastic Germination Tray (102 Cells, Round) - Set of 5
    Kickstart your gardening journey with our Plastic Germination Tray..."
Buy Mini Succulent Garden Pack online from Nurserylive at lowest price.,Original price ₹ 829 Original price ₹ 829 Original price ₹ 829 Current price ₹ 499 ₹ 499 Current price ₹ 499 | /,https://nurserylive.com/collections/planters/products/mini-succulent-garden-pack,https://nurserylive.com/cdn/shop/products/succulents-mix-4-600x600-466057.jpg?v=1685021422,"Buy Mini Succulent Garden Pack and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. Mini Succulent Garden Pack
Transform your space with our Mini Succulent Garden Pack, featuring a delightful collection of 4 any variety beautiful succulents. ..."
Buy 11.8 inch (30 cm) Bello Window Planter No. 30 Rectangle Plastic Pot (Terracotta Color) (set of 6) online from Nurserylive at lowest price.,Original price ₹ 699 Original price ₹ 699 Original price ₹ 699 Current price ₹ 599 ₹ 599 Current price ₹ 599 | /,https://nurserylive.com/collections/planters/products/11-8-inch-bello-window-planter-no-30-rectangle-plastic-pot-terracotta-color,https://nurserylive.com/cdn/shop/products/nurserylive-planters-11-8-inch-30-cm-bello-window-planter-no-30-rectangle-plastic-pot-terracotta-color-16968386904204.jpg?v=1634205767,"Buy 11.8 inch (30 cm) Bello Window Planter No. 30 Rectangle Plastic Pot (Terracotta Color) (set of 6) and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    11.8 inch (30 cm) Bello Window Planter No. 30 Rectangle Plastic Pot (Terracotta Co..."
Buy Best 6 Plants for Perfect Indoor Garden online from Nurserylive at lowest price.,"Original price ₹ 1,739 Original price ₹ 1,739 Original price ₹ 1,739 Current price ₹ 1,130 ₹ 1,130 Current price ₹ 1,130 | /",https://nurserylive.com/collections/planters/products/best-6-plants-for-perfect-indoor-garden,https://nurserylive.com/cdn/shop/files/nurserylive-g-best-6-plants-for-perfect-indoor-garden-399356.jpg?v=1752564579,Buy Best 6 Plants for Perfect Indoor Garden and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices.     Best 6 Plants for Perfect Indoor Garden    Transform your living space into a lush oasis with our curated collection of the Best 6 Plants for...
