Name,Price,Product URL,Image URL,Description
"Buy Parijat Tree, Parijatak, Night Flowering Jasmine - Plant online from Nurserylive at lowest price.",Original price ₹ 439 Original price ₹ 439 Original price ₹ 439 Current price ₹ 359 ₹ 359 Current price ₹ 359 | /,https://nurserylive.com/collections/flowering-plants/products/parijat-tree-parijatak-night-flowering-jasmine-plant,https://nurserylive.com/cdn/shop/products/nurserylive-plants-parijat-tree-parijatak-night-flowering-jasmine-plant-16969158688908.jpg?v=1634225455,"Buy Parijat Tree, Parijatak, Night Flowering Jasmine - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. Combo Constituents
Includes the Parijat Tree (Night-Flowering Jasmine), a culturally significant plant with fragrant flowers.


..."
"Buy Peace Lily, Spathiphyllum - Plant online from Nurserylive at lowest price.",Original price ₹ 249 Original price ₹ 249 Original price ₹ 249 Current price ₹ 199 ₹ 199 Current price ₹ 199 | /,https://nurserylive.com/collections/flowering-plants/products/peace-lily-spathiphyllum-plant,https://nurserylive.com/cdn/shop/products/nurserylive-peace-lily-spathiphyllum-plant-in-4-inch-10-cm-black-pot-230563.jpg?v=1751715660,"Buy Peace Lily, Spathiphyllum - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
Peace Lily, Spathiphyllum - Plant
The Peace Lily, scientifically known as Spathiphyllum, is a stunning houseplant celebrated for its elegant white blo..."
"Buy Raat Ki Rani, Raat Rani, Night Blooming Jasmine - Plant online from Nurserylive at lowest price.",Original price ₹ 399 Original price ₹ 399 Original price ₹ 399 Current price ₹ 299 ₹ 299 Current price ₹ 299 | /,https://nurserylive.com/collections/flowering-plants/products/raat-ki-rani-raat-rani-night-blooming-jasmine-plant,https://nurserylive.com/cdn/shop/products/nurserylive-raat-ki-rani-raat-rani-night-blooming-jasmine-plant.jpg?v=1634227212,"Buy Raat Ki Rani, Raat Rani, Night Blooming Jasmine - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
Raat Ki Rani (*Cestrum nocturnum*), also known as Night Blooming Jasmine, is a fragrant shrub native to the Caribbean and Centra..."
"Buy Rajnigandha, Tuberose - Plant online from Nurserylive at lowest price.",Original price ₹ 299 Original price ₹ 299 Original price ₹ 299 Current price ₹ 249 ₹ 249 Current price ₹ 249 | /,https://nurserylive.com/collections/flowering-plants/products/rajnigandha-tuberose-plant,https://nurserylive.com/cdn/shop/products/nurserylive-plants-rajnigandha-tuberose-plant-16969240019084.jpg?v=1634227249,"Buy Rajnigandha, Tuberose - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Rajnigandha, Tuberose - Plant
    The Rajnigandha, scientifically known as Polianthes tuberosa, is a captivating perennial plant renowned for its ench..."
Buy Rosemary - Plant online from Nurserylive at lowest price.,Original price ₹ 349 Original price ₹ 349 Original price ₹ 349 Current price ₹ 259 ₹ 259 Current price ₹ 259 | /,https://nurserylive.com/collections/flowering-plants/products/rosemary-plant,https://nurserylive.com/cdn/shop/files/nl-rosemary-plant.jpg?v=1751755176,"Buy Rosemary - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
Rosemary - Plant
Rosemary (Rosmarinus officinalis) is a fragrant evergreen herb native to the Mediterranean region. Known for its needle-like leaves and woody stems, t..."
Buy Set of 2 Bonsai Looking Grafted Adeniums online from Nurserylive at lowest price.,Original price ₹ 998 Original price ₹ 998 Original price ₹ 998 Current price ₹ 759 ₹ 759 Current price ₹ 759 | /,https://nurserylive.com/collections/flowering-plants/products/set-of-2-bonsai-looking-grafted-adeniums,https://nurserylive.com/cdn/shop/products/set-of-2-bonsai-looking-grafted-adeniums-3-319479.jpg?v=1680589599,"Buy Set of 2 Bonsai Looking Grafted Adeniums and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Set of 2 Bonsai Looking Grafted Adeniums
    Transform your indoor or outdoor space with our exquisite Set of 2 Bonsai Looking Grafted Aden..."
Buy Set of 2 Mesmerising Flower Plants online from Nurserylive at lowest price.,Original price ₹ 748 Original price ₹ 748 Original price ₹ 748 Current price ₹ 598 ₹ 598 Current price ₹ 598 | /,https://nurserylive.com/collections/flowering-plants/products/set-of-2-mesmerising-flower-plants-1,https://nurserylive.com/cdn/shop/files/predict-657653ae-9a52-4359-b1a1-b10bc756f3ac-1.webp?v=1763573021,"Buy Set of 2 Mesmerising Flower Plants and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
Set of 2 Mesmerising Flower Plants
Transform your living space with our Set of 2 Mesmerising Flower Plants. These stunning plants not only add a spla..."
Buy Set of 4 Evergreen Air Purifier Plant Pack online from Nurserylive at lowest price.,"Original price ₹ 1,296 Original price ₹ 1,296 Original price ₹ 1,296 Current price ₹ 972 ₹ 972 Current price ₹ 972 | /",https://nurserylive.com/collections/flowering-plants/products/set-of-4-evergreen-air-purifier-plant-pack,https://nurserylive.com/cdn/shop/files/set-of-4-evergreen-air-purifier-plant-pack-1-758100.jpg?v=1752055744,"Buy Set of 4 Evergreen Air Purifier Plant Pack and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices.     Set of 4 Evergreen Air Purifier Plant Pack    Transform your indoor space into a lush, green oasis with our Set of 4 Evergreen Air Purifie..."
Buy Top 3 Mosquito Repellent Plants online from Nurserylive at lowest price.,"Original price ₹ 1,225 Original price ₹ 1,225 Original price ₹ 1,225 Current price ₹ 980 ₹ 980 Current price ₹ 980 | /",https://nurserylive.com/collections/flowering-plants/products/top-3-mosquito-repellent-plants,https://nurserylive.com/cdn/shop/files/predict-6160b13a-4e73-458b-8995-74350c1173ef-1.webp?v=1763573021,Buy Top 3 Mosquito Repellent Plants and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices.     Top 3 Mosquito Repellent Plants    Transform your garden into a natural mosquito-repelling oasis with our Top 3 Mosquito Repellent Plants. This uniqu...
Buy Top 4 Die Hard Succulents Pack online from Nurserylive at lowest price.,"Original price ₹ 1,014 Original price ₹ 1,014 Original price ₹ 1,014 Current price ₹ 559 ₹ 559 Current price ₹ 559 | /",https://nurserylive.com/collections/flowering-plants/products/top-4-die-hard-succulents-pack,https://nurserylive.com/cdn/shop/products/nurserylive-g-top-4-die-hard-succulents-pack-980804.jpg?v=1679751768,"Buy Top 4 Die Hard Succulents Pack and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Top 4 Die Hard Succulents Pack
    Transform your indoor or outdoor space with our Top 4 Die Hard Succulents Pack, featuring a curated selection of r..."
Buy Top 4 Plants to Bring Goodluck and Prosperity online from Nurserylive at lowest price.,"Original price ₹ 1,329 Original price ₹ 1,329 Original price ₹ 1,329 Current price ₹ 997 ₹ 997 Current price ₹ 997 | /",https://nurserylive.com/collections/flowering-plants/products/top-4-plants-to-bring-goodluck-and-prosperity,https://nurserylive.com/cdn/shop/files/predict-1d3682fc-c203-4855-a4a9-cc349befc557-1.webp?v=1763573021,Buy Top 4 Plants to Bring Goodluck and Prosperity and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices.     Top 4 Plants to Bring Good Luck and Prosperity    Transform your living space into a sanctuary of positivity and abundance with our 'To...
Buy Top 5 Easiest to Grow Plants online from Nurserylive at lowest price.,"Original price ₹ 1,507 Original price ₹ 1,507 Original price ₹ 1,507 Current price ₹ 1,130 ₹ 1,130 Current price ₹ 1,130 | /",https://nurserylive.com/collections/flowering-plants/products/top-5-easiest-to-grow-plants,https://nurserylive.com/cdn/shop/files/temp_JTmS3q7.jpg?v=1756392038,"Buy Top 5 Easiest to Grow Plants and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
Top 5 Easiest to Grow Plants
Transform your living space into a lush oasis with our curated selection of the Top 5 Easiest to Grow Plants. Perfect for begi..."
Buy Top 5 Plants for Decoration on Auspicious Occasion online from Nurserylive at lowest price.,"Original price ₹ 1,765 Original price ₹ 1,765 Original price ₹ 1,765 Current price ₹ 1,236 ₹ 1,236 Current price ₹ 1,236 | /",https://nurserylive.com/collections/flowering-plants/products/top-5-plants-for-decoration-on-auspicious-occasion,https://nurserylive.com/cdn/shop/files/nurserylive-combo-packs-plants-top-5-plants-for-decoration-on-auspicious-occasion.jpg?v=1753376824,Buy Top 5 Plants for Decoration on Auspicious Occasion and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices.     Top 5 Plants for Decoration on Auspicious Occasions    Transform your space into a serene sanctuary with our carefully curated col...
Buy Top 5 Plants to Bring Goodluck online from Nurserylive at lowest price.,"Original price ₹ 2,045 Original price ₹ 2,045 Original price ₹ 2,045 Current price ₹ 1,432 ₹ 1,432 Current price ₹ 1,432 | /",https://nurserylive.com/collections/flowering-plants/products/top-5-plants-to-bring-goodluck,https://nurserylive.com/cdn/shop/files/nurserylive-combo-packs-plants-top-5-plants-to-bring-goodluck-16969392128140.jpg?v=1753376421,"Buy Top 5 Plants to Bring Goodluck and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
Top 5 Plants to Bring Good Luck
Transform your living space into a sanctuary of positivity and prosperity with our 'Top 5 Plants to Bring Good Luck' coll..."
Buy Top 5 Shade Tolerant Indoor Plants for Home online from Nurserylive at lowest price.,"Original price ₹ 1,837 Original price ₹ 1,837 Original price ₹ 1,837 Current price ₹ 1,349 ₹ 1,349 Current price ₹ 1,349 | /",https://nurserylive.com/collections/flowering-plants/products/top-5-shade-tolerant-indoor-plants-for-home,https://nurserylive.com/cdn/shop/files/ChatGPTImageJul24_2025_10_02_11PM.jpg?v=1753508812,Buy Top 5 Shade Tolerant Indoor Plants for Home and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices.     Top 5 Shade Tolerant Indoor Plants for Home    Transform your living space into a lush oasis with our curated selection of the Top 5 Shad...
Buy 4.5 inch (11 cm) Ronda No. 1110 Round Plastic Planter online from Nurserylive at lowest price.,Original price ₹ 299 Original price ₹ 259 Original price ₹ 299 Current price ₹ 259 ₹ 259 Current price ₹ 259 | /,https://nurserylive.com/products/4-5-inch-11-cm-ronda-no-1110-round-plastic-planter#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/nurserylive-4-5-inch-11-cm-ronda-no-1110-round-plastic-planter-set-of-6-white.jpg?v=1687863829,"Buy 4.5 inch (11 cm) Ronda No. 1110 Round Plastic Planter and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    4.5 inch (11 cm) Ronda No. 1110 Round Plastic Planter
    The Ronda No. 1110 Round Plastic Planter is the perfect blend of sty..."
"Buy Air Plant, Tillandsia ionantha Guatemala (Medium) - Plant online from Nurserylive at lowest price.",Original price ₹ 439 Original price ₹ 439 Original price ₹ 439 Current price ₹ 359 ₹ 359 Current price ₹ 359 | /,https://nurserylive.com/products/air-plant-tillandsia-ionantha-guatemala-medium-plant#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/nurserylive-g-plants-air-plant-tillandsia-ionantha-guatemala-medium-plant.jpg?v=1637660144,"Buy Air Plant, Tillandsia ionantha Guatemala (Medium) - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Air Plant, Tillandsia ionantha Guatemala (Medium)
    The Tillandsia ionantha Guatemala, commonly known as the Air Plant, ..."
Buy Alocasia for Sagittarius or Dhanu Rashi - Plant online from Nurserylive at lowest price.,Original price ₹ 554 Original price ₹ 554 Original price ₹ 554 Current price ₹ 499 ₹ 499 Current price ₹ 499 | /,https://nurserylive.com/products/alocasia-for-sagittarius-or-dhanu-rashi-plant#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/nurserylive-gifts-alocasia-for-sagittarius-or-dhanu-rashi-plant-16968584102028.jpg?v=1634213077,"Buy Alocasia for Sagittarius or Dhanu Rashi - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Alocasia for Sagittarius (Dhanu Rashi) - Plant
    The Alocasia plant, known for its striking foliage and unique shape, is the perfe..."
"Buy Bush Allamanda, Allamanda cathartica (Yellow) - Plant online from Nurserylive at lowest price.",Original price ₹ 399 Original price ₹ 399 Original price ₹ 399 Current price ₹ 299 ₹ 299 Current price ₹ 299 | /,https://nurserylive.com/products/bush-allamanda-allamanda-cathartica-yellow-plant#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/nurserylive-plants-bush-allamanda-allamanda-cathartica-yellow-plant-16968668610700.jpg?v=1634215126,"Buy Bush Allamanda, Allamanda cathartica (Yellow) - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Bush Allamanda, Allamanda cathartica (Yellow) - Plant
    The Bush Allamanda, scientifically known as Allamanda cathartica, is..."
Buy Coleus (Pink) - Plant online from Nurserylive at lowest price.,Original price ₹ 299 Original price ₹ 299 Original price ₹ 299 Current price ₹ 249 ₹ 249 Current price ₹ 249 | /,https://nurserylive.com/products/coleus-pink-plant#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/nurserylive-coleus-pink-plant_43a956c2-70f9-4b8e-b3e6-d2770ad96eac-952604.jpg?v=1687591978,"Buy Coleus (Pink) - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Coleus (Pink) - Plant
    The Coleus (Pink) plant, scientifically known as Plectranthus scutellarioides, is a vibrant and eye-catching addition to any garden ..."
Buy DIY Happy feet with Senecio - Miniature Garden online from Nurserylive at lowest price.,Original price ₹ 832 Original price ₹ 832 Original price ₹ 832 Current price ₹ 749 ₹ 749 Current price ₹ 749 | /,https://nurserylive.com/products/happy-feet-with-syngonium-miniature-garden#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/nurserylive-miniature-gardens-diy-happy-feet-with-senecio-miniature-garden-16968916533388.jpg?v=1634218793,"Buy DIY Happy feet with Senecio - Miniature Garden and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    DIY Happy Feet with Senecio - Miniature Garden
    Transform your indoor space into a whimsical oasis with the DIY Happy Feet with Se..."
"Buy Jasminum sambac, Mogra, Arabian Jasmine - Plant online from Nurserylive at lowest price.",Original price ₹ 399 Original price ₹ 399 Original price ₹ 399 Current price ₹ 299 ₹ 299 Current price ₹ 299 | /,https://nurserylive.com/products/jasminum-sambac-mogra-plant#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/nurserylive-g-jasminum-sambac-mogra-arabian-jasmine.jpg?v=1634222612,"Buy Jasminum sambac, Mogra, Arabian Jasmine - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Jasminum sambac, Mogra, Arabian Jasmine - Plant
    Jasminum sambac, commonly known as Mogra or Arabian Jasmine, is a fragrant flowe..."
"Buy Kapoor Tulsi Plant, Blue Basil, Ocimum kilimandscharicum (Green) - Plant online from Nurserylive at lowest price.",Original price ₹ 349 Original price ₹ 349 Original price ₹ 349 Current price ₹ 249 ₹ 249 Current price ₹ 249 | /,https://nurserylive.com/products/kapoor-tulsi-plant-blue-basil-ocimum-kilimandscharicum-green-plant#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/nurserylive-kapoor-tulsi-plant-blue-basil-ocimum-kilimandscharicum-green-plant.jpg?v=1634222980,"Buy Kapoor Tulsi Plant, Blue Basil, Ocimum kilimandscharicum (Green) - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Kapoor Tulsi Plant, Blue Basil, Ocimum kilimandscharicum (Green)
    The Kapoor Tulsi Plant, also known as ..."
"Buy Peace Lily, Spathiphyllum - Plant online from Nurserylive at lowest price.",Original price ₹ 249 Original price ₹ 249 Original price ₹ 249 Current price ₹ 199 ₹ 199 Current price ₹ 199 | /,https://nurserylive.com/products/peace-lily-spathiphyllum-plant#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/nurserylive-peace-lily-spathiphyllum-plant-in-4-inch-10-cm-black-pot-230563.jpg?v=1751715660,"Buy Peace Lily, Spathiphyllum - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
Peace Lily, Spathiphyllum - Plant
The Peace Lily, scientifically known as Spathiphyllum, is a stunning houseplant celebrated for its elegant white blo..."
"Buy Philodendron Broken Heart, Monstera adansonii - Plant online from Nurserylive at lowest price.",Original price ₹ 349 Original price ₹ 299 Original price ₹ 349 Current price ₹ 259 ₹ 259 Current price ₹ 259 | /,https://nurserylive.com/products/philodendron-broken-heart-monstera-adansonii-plant#judgeme_product_reviews,https://nurserylive.com/cdn/shop/files/monstera-plant-5.jpg?v=1688034787,"Buy Philodendron Broken Heart, Monstera adansonii - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Philodendron Broken Heart, Monstera adansonii - Plant
    The Philodendron Broken Heart, scientifically known as Monstera adan..."
"Buy Plant O Boost (Special Flower Booster, 10 g) (set of 10) online from Nurserylive at lowest price.",Original price ₹ 300 Original price ₹ 300 Original price ₹ 300 Current price ₹ 239 ₹ 239 Current price ₹ 239 | /,https://nurserylive.com/products/plant-o-boost-special-flower-booster-10-gm-seeds#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/nurserylive-seeds-plant-o-boost-special-flower-booster-10-g-16969206399116.jpg?v=1634226259,"Buy Plant O Boost (Special Flower Booster, 10 g) (set of 10) and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Plant O Boost (Special Flower Booster, 10 g) - Set of 10
    Unlock the full potential of your garden with Plant O Boost, a..."
"Buy Pomegranate, Annar, Anar - Plant online from Nurserylive at lowest price.",Original price ₹ 439 Original price ₹ 439 Original price ₹ 439 Current price ₹ 359 ₹ 359 Current price ₹ 359 | /,https://nurserylive.com/products/pomegranate-annar-anar-plant#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/nurserylive-pomegranate-annar-anar-grafted-plant-368942.jpg?v=1679750942,"Buy Pomegranate, Annar, Anar - Plant and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Pomegranate Plant (Punica granatum)
    The Pomegranate, known scientifically as Punica granatum, is a deciduous shrub or small tree that produces ..."
Buy Set of 2 Bonsai Looking Grafted Adeniums online from Nurserylive at lowest price.,Original price ₹ 998 Original price ₹ 998 Original price ₹ 998 Current price ₹ 759 ₹ 759 Current price ₹ 759 | /,https://nurserylive.com/products/set-of-2-bonsai-looking-grafted-adeniums#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/set-of-2-bonsai-looking-grafted-adeniums-3-319479.jpg?v=1680589599,"Buy Set of 2 Bonsai Looking Grafted Adeniums and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Set of 2 Bonsai Looking Grafted Adeniums
    Transform your indoor or outdoor space with our exquisite Set of 2 Bonsai Looking Grafted Aden..."
Buy Set of 2 Ranjai Plants online from Nurserylive at lowest price.,Original price ₹ 664 Original price ₹ 664 Original price ₹ 664 Current price ₹ 459 ₹ 459 Current price ₹ 459 | /,https://nurserylive.com/products/set-of-2-small-ranjai-plants#judgeme_product_reviews,https://nurserylive.com/cdn/shop/files/nurserylive-set-of-2-small-ran-jai-plants.jpg?v=1685711373,"Buy Set of 2 Ranjai Plants and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Set of 2 Ranjai Plants - Clematis heynei
    Transform your garden or indoor space with our exquisite Set of 2 Ranjai Plants (Clematis heynei). Known for the..."
"Buy Aquarium Pebbles (Mix Color, Small) - 1 kg online from Nurserylive at lowest price.",Original price ₹ 199 Original price ₹ 199 Original price ₹ 199 Current price ₹ 129 ₹ 129 Current price ₹ 129 | /,https://nurserylive.com/products/solid-aquarium-pebbles-mix-colors#judgeme_product_reviews,https://nurserylive.com/cdn/shop/products/nurserylive-pebbles-aquarium-pebbles-mix-color-small-1-kg-16969333080204.jpg?v=1634213479,"Buy Aquarium Pebbles (Mix Color, Small) - 1 kg and 6000+ more gardening products online. ✓ Get 1 Free Product Today ✓ All India Delivery  ✓ Lowest prices. 
    Aquarium Pebbles (Mix Color, Small) - 1 kg
    Transform your aquarium into a vibrant underwater paradise with our Aquarium Pebbles (Mix ..."
